Date,Open,High,Low,Close,Adj Close,Volume
1991-10-08,0.429688,0.433036,0.415179,0.430804,0.352322,172256000
1991-10-09,0.430804,0.435268,0.426339,0.428571,0.350496,132742400
1991-10-10,0.435268,0.437500,0.417411,0.426339,0.348670,157214400
1991-10-11,0.429688,0.436384,0.415179,0.433036,0.354147,120052800
1991-10-14,0.437500,0.448661,0.435268,0.445313,0.364188,111876800
1991-10-15,0.450893,0.468750,0.446429,0.468750,0.383355,288209600
1991-10-16,0.468750,0.482143,0.466518,0.477679,0.390658,200872000
1991-10-17,0.473214,0.475446,0.459821,0.467634,0.382442,151614400
1991-10-18,0.492188,0.495536,0.486607,0.491071,0.401610,446958400
1991-10-21,0.493304,0.498884,0.484375,0.488839,0.399784,116692800
1991-10-22,0.495536,0.502232,0.486607,0.486607,0.397959,208208000
1991-10-23,0.491071,0.493304,0.470982,0.474330,0.387919,168828800
1991-10-24,0.473214,0.475446,0.459821,0.465402,0.380617,177900800
1991-10-25,0.462054,0.466518,0.453125,0.457589,0.374227,106971200
1991-10-28,0.459821,0.462054,0.453125,0.459821,0.376053,77862400
1991-10-29,0.459821,0.464286,0.453125,0.462054,0.377879,101236800
1991-10-30,0.464286,0.470982,0.441964,0.444196,0.363274,148243200
1991-10-31,0.453125,0.462054,0.446429,0.459821,0.376053,231806400
1991-11-01,0.457589,0.464286,0.450893,0.455357,0.372402,201264000
1991-11-04,0.453125,0.453125,0.433036,0.444196,0.363274,195294400
1991-11-05,0.444196,0.450893,0.435268,0.435268,0.355973,215600000
1991-11-06,0.437500,0.439732,0.424107,0.428571,0.350496,236790400
1991-11-07,0.433036,0.450893,0.430804,0.444196,0.363274,296732800
1991-11-08,0.457589,0.479911,0.455357,0.475446,0.388831,375827200
1991-11-11,0.477679,0.486607,0.475446,0.479911,0.392483,164942400
1991-11-12,0.484375,0.488839,0.479911,0.486607,0.397959,166689600
1991-11-13,0.482143,0.486607,0.477679,0.483259,0.395221,185920000
1991-11-14,0.484375,0.493304,0.482143,0.488839,0.399784,188003200
1991-11-15,0.486607,0.488839,0.444196,0.446429,0.365101,256950400
1991-11-18,0.446429,0.468750,0.446429,0.465402,0.381532,238739200
1991-11-19,0.462054,0.462054,0.444196,0.457589,0.375127,285488000
1991-11-20,0.457589,0.464286,0.448661,0.450893,0.369638,168100800
1991-11-21,0.450893,0.462054,0.450893,0.455357,0.373298,106814400
1991-11-22,0.455357,0.462054,0.448661,0.457589,0.375127,97843200
1991-11-25,0.455357,0.466518,0.455357,0.457589,0.375127,78433600
1991-11-26,0.459821,0.464286,0.446429,0.459821,0.376957,139272000
1991-11-27,0.457589,0.459821,0.450893,0.455357,0.373298,63235200
1991-11-29,0.450893,0.459821,0.450893,0.453125,0.371468,34092800
1991-12-02,0.453125,0.464286,0.446429,0.462054,0.378788,118899200
1991-12-03,0.464286,0.464286,0.448661,0.450893,0.369638,102860800
1991-12-04,0.453125,0.453125,0.446429,0.450893,0.369638,80550400
1991-12-05,0.450893,0.455357,0.439732,0.446429,0.365979,99198400
1991-12-06,0.441964,0.444196,0.433036,0.435268,0.356829,196985600
1991-12-09,0.437500,0.446429,0.435268,0.438616,0.359574,97832000
1991-12-10,0.437500,0.441964,0.433036,0.438616,0.359574,122617600
1991-12-11,0.439732,0.444196,0.433036,0.437500,0.358659,84560000
1991-12-12,0.440848,0.444196,0.437500,0.440848,0.361403,91750400
1991-12-13,0.444196,0.453125,0.444196,0.449777,0.368723,95121600
1991-12-16,0.449777,0.453125,0.446429,0.450893,0.369638,77190400
1991-12-17,0.450893,0.455357,0.448661,0.450893,0.369638,97843200
1991-12-18,0.448661,0.464286,0.446429,0.462054,0.378788,186603200
